Original,Character,Dialogue,Wordcount
"MADUIN:But in your state, you might just...",Maduin,"But in your state, you might just...",7
ELDER:Pass away... but at least we will finally be safe.,Elder,Pass away... but at least we will finally be safe.,10
"MADONNA:I, for one, will not miss the other side...",Madonna,"I, for one, will not miss the other side...",9
ELDER:Let's do it. We have no other choice.,Elder,Let's do it. We have no other choice.,8
ESPER:This is all because of that human girl!,Esper,This is all because of that human girl!,8
ESPER:I'm sure she helped the others find us!,Esper,I'm sure she helped the others find us!,8
MADUIN:Get a grip on yourself!,Maduin,Get a grip on yourself!,5
ESPER:No! She's one of them! Soon she'll be wearing our hide!,Esper,No! She's one of them! Soon she'll be wearing our hide!,11
SOLDIER:Look what popped out!,Soldier,Look what popped out!,4
GESTAHL:Shriek!!! Just when we were in reach of a veritable bonanza...!,Gestahl,Shriek!!! Just when we were in reach of a veritable bonanza...!,11
MADONNA:Maduin... I'm not their friend...,Madonna,Maduin... I'm not their friend...,5
MADUIN:I understand that!,Maduin,I understand that!,3
MADONNA:Thank you...,Madonna,Thank you...,2
MADUIN:Can you make it back here?,Maduin,Can you make it back here?,6
GESTAHL:A...human girl? Wh... Who is she?,Gestahl,A...human girl? Wh... Who is she?,6
MADONNA:Please... take care...of my baby...,Madonna,Please... take care...of my baby...,5
"GESTAHL:YOUR girl!? Eh!? Hmmm...Then she's half human and half... How absolutely fascinating! Mwa, ha, ha... She will help us realize our dream faster than we ever imagined!",Gestahl,"YOUR girl!? Eh!? Hmmm...Then she's half human and half... How absolutely fascinating! Mwa, ha, ha... She will help us realize our dream faster than we ever imagined!",27
"GESTAHL:Quiet, my dear!!",Gestahl,"Quiet, my dear!!",3
"GESTAHL:We will own this world! Ha, ha, ha...",Gestahl,"We will own this world! Ha, ha, ha...",8
TERRA:That was my father...?,Terra,That was my father...?,4
TERRA:I'm the product of an Esper and a human... That's where I got my powers... Now I understand... I finally feel I can begin to control this power of mine...,Terra,I'm the product of an Esper and a human... That's where I got my powers... Now I understand... I finally feel I can begin to control this power of mine...,30
EDGAR:So Gestahl must've known the secret of the Espers' power back then.,Edgar,So Gestahl must've known the secret of the Espers' power back then.,12
LOCKE:And those Espers at the facility were grabbed during that expedition! That means Celes's power came...... at the expense of an Esper...,Locke,And those Espers at the facility were grabbed during that expedition! That means Celes's power came...... at the expense of an Esper...,22
SABIN:They can't get away with this! We have to strike back!,Sabin,They can't get away with this! We have to strike back!,11
TERRA:What's happening in Narshe?,Terra,What's happening in Narshe?,4
LOCKE:Hmm... Maybe we should head back that way.,Locke,Hmm... Maybe we should head back that way.,8
SETZER:The airship's ready!,Setzer,The airship's ready!,3
TERRA:Come on!,Terra,Come on!,2
SETZER:By all means! Take a turn at the wheel!,Setzer,By all means! Take a turn at the wheel!,9
"BANON:Oh, you're here! The people of Narshe have finally decided to battle the Empire. How did it go at Vector...?",Banon,"Oh, you're here! The people of Narshe have finally decided to battle the Empire. How did it go at Vector...?",20
"ARVIS:I see... Your plan would combine Narshe's money with Figaro's machinery to storm the Empire... not enough manpower, though...",Arvis,"I see... Your plan would combine Narshe's money with Figaro's machinery to storm the Empire... not enough manpower, though...",19
BANON:We have to open the sealed gate...,Banon,We have to open the sealed gate...,7
TERRA:To the Esper World...?,Terra,To the Esper World...?,4
ARVIS:We'll never beat the Empire without them.,Arvis,We'll never beat the Empire without them.,7
"BANON:When the gate has been opened, the Espers can attack from the east. We'll storm in at the same time, from the north.",Banon,"When the gate has been opened, the Espers can attack from the east. We'll storm in at the same time, from the north.",23
BANON:We MUST get the Espers to understand. We have to establish a bond of trust between humans and Espers. Only one person can do this...,Banon,We MUST get the Espers to understand. We have to establish a bond of trust between humans and Espers. Only one person can do this...,25
TERRA:I'll do it. I'm the only one who can!,Terra,I'll do it. I'm the only one who can!,9
TERRA:Let's get this over with.,Terra,Let's get this over with.,5
"KEFKA:U'hee, hee, heeee!!!! The Emperor was right! Let Terra fall into your hands, and you'd open the gate for us...!",Kefka,"U'hee, hee, heeee!!!! The Emperor was right! Let Terra fall into your hands, and you'd open the gate for us...!",20
KEFKA:How does it feel to know you've been working for us?!,Kefka,How does it feel to know you've been working for us?!,11
KEFKA:Now I fear you've outlived your usefulness......,Kefka,Now I fear you've outlived your usefulness......,7
KEFKA:Oh dear...... you wanna fight me?! This is just dreadful!,Kefka,Oh dear...... you wanna fight me?! This is just dreadful!,10
TERRA:Espers... Please heed my call...,Terra,Espers... Please heed my call...,5
KEFKA:It opened!!,Kefka,It opened!!,2
"KEFKA:I, I, I, I feel so anxious.",Kefka,"I, I, I, I feel so anxious.",7
KEFKA:Frightful energy!!,Kefka,Frightful energy!!,2
"TERRA:Look, let's return to the airship.",Terra,"Look, let's return to the airship.",6
SETZER:We're almost at Vector.,Setzer,We're almost at Vector.,4
"LOCKE:What's wrong, Terra?",Locke,"What's wrong, Terra?",3
TERRA:I can feel it......It's coming closer and closer...,Terra,I can feel it......It's coming closer and closer...,8
LOCKE:What do you mean you can feel it?,Locke,What do you mean you can feel it?,8
TERRA:It was......glowing!,Terra,It was......glowing!,2
LOCKE:What's that?,Locke,What's that?,2
LOCKE:It can't be......! An Esper???,Locke,It can't be......! An Esper???,5
"LOCKE:It's coming!!! Watch out, Terra!!",Locke,"It's coming!!! Watch out, Terra!!",5
SETZER:What was that!?,Setzer,What was that!?,3
"LOCKE:Setzer, get down!",Locke,"Setzer, get down!",3
LOCKE:Where are they going?,Locke,Where are they going?,4
TERRA:They were mad......,Terra,They were mad......,3
"TERRA:No......Stop...! Please, don't go!!",Terra,"No......Stop...! Please, don't go!!",4
LOCKE:They seemed......angry.,Locke,They seemed......angry.,2
SETZER:Forget that...... what's with this vibration?! Is it from the Espers?,Setzer,Forget that...... what's with this vibration?! Is it from the Espers?,11
EDGAR:Um......Setzer!!!! I've lost control!!!,Edgar,Um......Setzer!!!! I've lost control!!!,4
GESTAHL:I've lost my will to fight...,Gestahl,I've lost my will to fight...,6
CID:The Emperor's had a change of heart...,Cid,The Emperor's had a change of heart...,7
"CID:The Espers came to save their friends. When they learned the others had perished, they went berserk, and trashed the town... Never will I forget their shrieks of rage...",Cid,"The Espers came to save their friends. When they learned the others had perished, they went berserk, and trashed the town... Never will I forget their shrieks of rage...",29
SENTRY:We're hanging up our weapons and armor for good.,Sentry,We're hanging up our weapons and armor for good.,9
GESTAHL:The power of those Espers... I had no idea...They'll shred the world...! We must get them to understand that we are no longer at war.,Gestahl,The power of those Espers... I had no idea...They'll shred the world...! We must get them to understand that we are no longer at war.,25
CID:No human's going to make them sit down and listen...,Cid,No human's going to make them sit down and listen...,10
GESTAHL:But for now my friends...Let us feast and rejoice!,Gestahl,But for now my friends...Let us feast and rejoice!,9
"CID:There're some people here who'd prefer to keep fighting. Please, before we dine, talk to as many soldiers as you can! Make them understand!",Cid,"There're some people here who'd prefer to keep fighting. Please, before we dine, talk to as many soldiers as you can! Make them understand!",24
TROOPER:Please talk to as many soldiers as you can. You have 4 minutes until dinner.,Trooper,Please talk to as many soldiers as you can. You have 4 minutes until dinner.,15
"TROOPER:This way, please.",Trooper,"This way, please.",3
CID:You can count me in as a Returner!,Cid,You can count me in as a Returner!,8
"GESTAHL:Imagine! All of us here together, sharing a meal! First we must have a toast!",Gestahl,"Imagine! All of us here together, sharing a meal! First we must have a toast!",15
"GESTAHL:As you know, Kefka's in jail for war crimes. What shall we do with him?",Gestahl,"As you know, Kefka's in jail for war crimes. What shall we do with him?",15
"GESTAHL:Hmm... Well, let's let him stew in his cell for a while. Then we'll decide what to do.",Gestahl,"Hmm... Well, let's let him stew in his cell for a while. Then we'll decide what to do.",18
GESTAHL:I truly apologize about the poisoning of Doma. No one dreamed Kefka would use poison.,Gestahl,I truly apologize about the poisoning of Doma. No one dreamed Kefka would use poison.,15
"GESTAHL:I'm so terribly sorry! Kefka's being severely punished, and we're cleaning up the poison.",Gestahl,"I'm so terribly sorry! Kefka's being severely punished, and we're cleaning up the poison.",14
GESTAHL:By the way... With regard to General Celes...,Gestahl,By the way... With regard to General Celes...,8
GESTAHL:Kefka was lying. General Celes realized the war was stupid before anyone else. That's why she joined the returners. Any other questions for me?,Gestahl,Kefka was lying. General Celes realized the war was stupid before anyone else. That's why she joined the returners. Any other questions for me?,24
"GESTAHL:With your permission, I'd like to talk about the Espers...",Gestahl,"With your permission, I'd like to talk about the Espers...",10
"GESTAHL:I assure you, I have answered your questions truthfully.",Gestahl,"I assure you, I have answered your questions truthfully.",9
"GESTAHL:My Empire's been decimated by the Espers that emerged from the sealed gate. They're acting spiteful. Unless they're stopped, they'll rip the world asunder!",Gestahl,"My Empire's been decimated by the Espers that emerged from the sealed gate. They're acting spiteful. Unless they're stopped, they'll rip the world asunder!",24
"GESTAHL:After the Espers went on their rampage, I knew I couldn't go on with my war. I asked myself why I had started it in the first place. By the way... About those questions you asked me... which did you ask first?",Gestahl,"After the Espers went on their rampage, I knew I couldn't go on with my war. I asked myself why I had started it in the first place. By the way... About those questions you asked me... which did you ask first?",42
"GESTAHL:Right. Anyway, more than anything I want peace. That's my true dream. I want you to understand that!",Gestahl,"Right. Anyway, more than anything I want peace. That's my true dream. I want you to understand that!",18
CID:You seem a bit tired. Care for a rest break?,Cid,You seem a bit tired. Care for a rest break?,10
GESTAHL:Is there anything you wish to hear me say?,Gestahl,Is there anything you wish to hear me say?,9
"GESTAHL:After they devastated my Empire, the Espers headed northward, toward Crescent Island. They must be found...! We must tell them we're no longer their enemy. After all that I have put them through, it is up to me to set things right. That is why... I need to borrow Terra's power.",Gestahl,"After they devastated my Empire, the Espers headed northward, toward Crescent Island. They must be found...! We must tell them we're no longer their enemy. After all that I have put them through, it is up to me to set things right. That is why... I need to borrow Terra's power.",51
GESTAHL:We must make for Crescent Island aboard the freighter from Albrook.,Gestahl,We must make for Crescent Island aboard the freighter from Albrook.,11
GESTAHL:I'll have my finest warrior accompany us! General Leo!,Gestahl,I'll have my finest warrior accompany us! General Leo!,9
LEO:I'm General Leo. Nice to meet you.,Leo,I'm General Leo. Nice to meet you.,7
LEO:I'll be waiting for you in Albrook.,Leo,I'll be waiting for you in Albrook.,7
GESTAHL:We must find the Espers and come to terms with them! You are our last hope!,Gestahl,We must find the Espers and come to terms with them! You are our last hope!,16
"LOCKE:If Terra goes, I'll go.",Locke,"If Terra goes, I'll go.",5
