Original,Character,Dialogue,Wordcount
"Lann:Uh, well, you might say that we're sort of passing through. But I'm Lann, and this is...",Lann,"Uh, well, you might say that we're sort of passing through. But I'm Lann, and this is...",17
Reynn:It's Reynn. And my brother and I are from Nine Wood Hills.,Reynn,It's Reynn. And my brother and I are from Nine Wood Hills.,12
Girl Who Forgot Her Name:Lann and Reynn from Nine Wood Hills...,Girl Who Forgot Her Name,Lann and Reynn from Nine Wood Hills...,7
"Girl Who Forgot Her Name:Right, I think I might know why you've come here. Shall we get started?",Girl Who Forgot Her Name,"Right, I think I might know why you've come here. Shall we get started?",14
"Lann:Uh... Sorry, come again? You know what me and Reynn are doing here, even thoughwedon't have the slightest clue?",Lann,"Uh... Sorry, come again? You know what me and Reynn are doing here, even though we don't have the slightest clue?",19
"Girl Who Forgot Her Name:Mm-hm. You're Keepers looking for new Mirages. You've come here to touch the souls of your friendstheir past, present, and future.",Girl Who Forgot Her Name,"Mm-hm. You're Keepers looking for new Mirages. You've come here to touch the souls of your friends—their past, present, and future.",21
"Reynn:Uh, I...don't know?",Reynn,"Uh, I...don't know?",3
"Lann:Whoa dude! That was a lot of words. Hey Reynn, you follow that?",Lann,"Whoa dude! That was a lot of words. Hey Reynn, you follow that?",13
Reynn:Uh-uh... Nope. I'm officially lost.,Reynn,Uh-uh... Nope. I'm officially lost.,5
"Girl Who Forgot Her Name:So, whose soul will you touch?",Girl Who Forgot Her Name,"So, whose soul will you touch?",6
"Reynn:Hey, what are these arma gem things?",Reynn,"Hey, what are these arma gem things?",7
Girl Who Forgot Her Name:Hm? You've found some arma gems?,Girl Who Forgot Her Name,Hm? You've found some arma gems?,6
"Lann:We're not exactly sure what they're for, but we did turn up a few.",Lann,"We're not exactly sure what they're for, but we did turn up a few.",14
Girl Who Forgot Her Name:That's good. They have great value here. You can think of those gems as a kind of token.,Girl Who Forgot Her Name,That's good. They have great value here. You can think of those gems as a kind of token.,18
"Girl Who Forgot Her Name:Yes. In order to touch another's soul, or to tamper with time, first, you must offer compensation.",Girl Who Forgot Her Name,"Yes. In order to touch another's soul, or to tamper with time, first, you must offer compensation.",17
"Lann:Ohhh! So the more we find, the more stuff we can do here.",Lann,"Ohhh! So the more we find, the more stuff we can do here.",13
"Reynn:But isn't that kind of dodging the question? Okay, they're tokens, but where do they come from?",Reynn,"But isn't that kind of dodging the question? Okay, they're tokens, but where do they come from?",17
Girl Who Forgot Her Name:You needn't wonder about every little thing.,Girl Who Forgot Her Name,You needn't wonder about every little thing.,7
Girl Who Forgot Her Name:The world has some secrets you're simply better off not knowing.,Girl Who Forgot Her Name,The world has some secrets you're simply better off not knowing.,11
"Lann:What's this stuff about ""invoking"" Champions?",Lann,"What's this stuff about ""invoking"" Champions?",6
"Girl Who Forgot Her Name:With invocation, you can call upon the Mediums you've met for help, and then they will fight alongside you in the field of battle.",Girl Who Forgot Her Name,"With invocation, you can call upon the Mediums you've met for help, and then they will fight alongside you in the field of battle.",24
"Lann:Dude, what? Really?",Lann,"Dude, what? Really?",3
"Reynn:Pop, fwoosh. Got it.",Reynn,"Pop, fwoosh. Got it.",4
"Reynn:All the same, the fact that we can invoke them at allit sounds pretty useful.",Reynn,"All the same, the fact that we can invoke them at all—it sounds pretty useful.",15
"Lann:Yeah, it'll make collecting Mirages way easier.",Lann,"Yeah, it'll make collecting Mirages way easier.",7
"Girl Who Forgot Her Name:All right, but there are restrictions.",Girl Who Forgot Her Name,"All right, but there are restrictions.",6
Lann:Uhh... Yeah!,Lann,Uhh... Yeah!,2
"Girl Who Forgot Her Name:And invoking isn't free. You have to bend all kinds of divine rules to pull it off, which means more compensation.",Girl Who Forgot Her Name,"And invoking isn't free. You have to bend all kinds of divine rules to pull it off, which means more compensation.",21
Reynn:And I guess we can't pay in arma gems?,Reynn,And I guess we can't pay in arma gems?,9
"Girl Who Forgot Her Name:Not the gems. Use those here toawakenChampions. Toinvoke, you'll have to store up a different kind of tender.",Girl Who Forgot Her Name,"Not the gems. Use those here to awaken Champions. To invoke, you'll have to store up a different kind of tender.",18
"Lann:Oh! That's super easy to understand. So, how do we go about storing Champion Points then?",Lann,"Oh! That's super easy to understand. So, how do we go about storing Champion Points then?",16
Girl Who Forgot Her Name:Wear down your souls.,Girl Who Forgot Her Name,Wear down your souls.,4
"Girl Who Forgot Her Name:To put it simply, the gauge fills when you're hurt, and when you defeat Mirages.",Girl Who Forgot Her Name,"To put it simply, the gauge fills when you're hurt, and when you defeat Mirages.",15
"Lann:Umm... Right! Okay. So basically, all we have to do is keep fighting.",Lann,"Umm... Right! Okay. So basically, all we have to do is keep fighting.",13
Reynn:......,Reynn,......,1
"Girl Who Forgot Her Name:Oh, one thing.",Girl Who Forgot Her Name,"Oh, one thing.",3
"Lann:But, why?",Lann,"But, why?",2
"Girl Who Forgot Her Name:It takes a lot of connecting the dots to make sure they can reach you. Unfortunately, three is the most that I can handle.",Girl Who Forgot Her Name,"It takes a lot of connecting the dots to make sure they can reach you. Unfortunately, three is the most that I can handle.",24
"Reynn:I...am pretty sure there's no way that can be good, so...we'll pass.",Reynn,"I...am pretty sure there's no way that can be good, so...we'll pass.",12
???:Chapter 6 - Solace from the Ice,? ? ?,Chapter 6 - Solace from the Ice,7
Lann:D'ahh! I'm freezing my butt off out here!,Lann,D'ahh! I'm freezing my butt off out here!,8
"Reynn:Brrr, n-no kidding. Hey, let's take shelter at that inn there.",Reynn,"Brrr, n-no kidding. Hey, let's take shelter at that inn there.",11
Sherlotta:Ohhh! Our first guests in a while. Welcome to Sherlotta's Solace.,Sherlotta,Ohhh! Our first guests in a while. Welcome to Sherlotta's Solace.,11
Lann:Ahh! So much warminess!,Lann,Ahh! So much warminess!,4
"Reynn:Oh! Um, hello there. Would it be okay if we rest here for a little bit?",Reynn,"Oh! Um, hello there. Would it be okay if we rest here for a little bit?",16
Sherlotta:Sure! The Solace wouldn't be much of an inn if we turned away freezing travelers.,Sherlotta,Sure! The Solace wouldn't be much of an inn if we turned away freezing travelers.,15
Lann:Thank goodness.,Lann,Thank goodness.,2
Sherlotta:Oh! We don't see very many Jiants these days.,Sherlotta,Oh! We don't see very many Jiants these days.,9
"Reynn:Wha Lann, what are you",Reynn,"Wha— Lann, what are you—",5
Lann:Whoops! ...Oh. She doesn't really seem all that shocked.,Lann,Whoops! ...Oh. She doesn't really seem all that shocked.,9
"Sherlotta:Hm? Oh, well, I'm sure some folks would make a fuss. But I remember a time when Jiants wouldn't warrant a second look.",Sherlotta,"Hm? Oh, well, I'm sure some folks would make a fuss. But I remember a time when Jiants wouldn't warrant a second look.",23
"Reynn:Well, now that you mention it, I guess not.",Reynn,"Well, now that you mention it, I guess not.",9
"Sherlotta:Eh, don't give it a second thought. Everyone is welcome under my roof.",Sherlotta,"Eh, don't give it a second thought. Everyone is welcome under my roof.",13
Reynn:Good idea. I wonder if she's got anything to keep us warm. That would help.,Reynn,Good idea. I wonder if she's got anything to keep us warm. That would help.,15
Reynn:Ooooh! Is this for warming up?,Reynn,Ooooh! Is this for warming up?,6
"Lann:Oh, this looks nice and toasty.",Lann,"Oh, this looks nice and toasty.",6
Reynn:Excuse me. How much do you want for this?,Reynn,Excuse me. How much do you want for this?,9
Sherlotta:Hmm? Wait a sec. Tell me you're not planning to cross the ice fields.,Sherlotta,Hmm? Wait a sec. Tell me you're not planning to cross the ice fields.,14
Lann:We kind of have to get to Saronia.,Lann,We kind of have to get to Saronia.,8
"Sherlotta:Ugh... Forget it, don't even bother.",Sherlotta,"Ugh... Forget it, don't even bother.",6
Lann:Oh yeah? We can handle some Mirages. You can just point us right at those suckas. Ha ha ha ha!,Lann,Oh yeah? We can handle some Mirages. You can just point us right at those suckas. Ha ha ha ha!,20
"Reynn:Oh, you see, we're Mirage Keepers.",Reynn,"Oh, you see, we're Mirage Keepers.",6
Tama:Yes the-sirree!,Tama,Yes the-sirree!,2
"Sherlotta:Oh wow! We have had a lot of guests over the years, but you two are definitely my first ever Mirage Keepers!",Sherlotta,"Oh wow! We have had a lot of guests over the years, but you two are definitely my first ever Mirage Keepers!",22
"???:Uh, excuse me?",? ? ?,"Uh, excuse me?",3
Refia:Um... Sorry to intrude. My name is Refia.,Refia,Um... Sorry to intrude. My name is Refia.,8
"Refia:You see, I've been stuck here in the inn for a while now because of all the Mirages in Icicle Ridge.",Refia,"You see, I've been stuck here in the inn for a while now because of all the Mirages in Icicle Ridge.",21
Refia:Yes. I've made up my mind.,Refia,Yes. I've made up my mind.,6
Lann:Huh?,Lann,Huh?,1
"Sherlotta:You did say you're on your way to Saronia, right?",Sherlotta,"You did say you're on your way to Saronia, right?",10
Lann:That's right.,Lann,That's right.,2
"Reynn:In fact, you might say that we're on a mission of sorts for Cornelia,",Reynn,"In fact, you might say that we're on a mission of sorts for Cornelia,",14
Sherlotta:Good grief. I must be the only one around here with a lick of sense.,Sherlotta,Good grief. I must be the only one around here with a lick of sense.,15
"Lann:Hey, no skin off my nose.",Lann,"Hey, no skin off my nose.",6
"Reynn:Or mine. Besides, if she can use white magic, she'd really be doingusa favor.",Reynn,"Or mine. Besides, if she can use white magic, she'd really be doing us a favor.",14
Refia:Great! Everybody wins.,Refia,Great! Everybody wins.,3
"Sherlotta:So! If that's settled, why not rest up before you go?",Sherlotta,"So! If that's settled, why not rest up before you go?",11
"Sherlotta:Normally, I would've charged you through the roof for that warlock's warmer. Just so you know.",Sherlotta,"Normally, I would've charged you through the roof for that warlock's warmer. Just so you know.",16
"Refia:If you have any Mirages that use fire magic, they should make the trip through the ridge a little easier.",Refia,"If you have any Mirages that use fire magic, they should make the trip through the ridge a little easier.",20
"Lann:Oooh! The cold doesn't seem half as bad now! Thank you, magic warmer thingy!",Lann,"Oooh! The cold doesn't seem half as bad now! Thank you, magic warmer thingy!",14
Reynn:You're right. I think we'll be able to cross the ice now.,Reynn,You're right. I think we'll be able to cross the ice now.,12
"Tama:Saronia, here we the-come!",Tama,"Saronia, here we the-come!",4
Lann:Whoa. Is that the ridge they were talking about?,Lann,Whoa. Is that the ridge they were talking about?,9
Reynn:It looks like the icicles have formed a bridge across the ravine.,Reynn,It looks like the icicles have formed a bridge across the ravine.,12
"Tama:There's only one the-way to Saronia, and that's through this ridge.",Tama,"There's only one the-way to Saronia, and that's through this ridge.",11
Lann:Is that the Mirages she mentioned?,Lann,Is that the Mirages she mentioned?,6
"Reynn:Stay close to us, Refia. Okay?",Reynn,"Stay close to us, Refia. Okay?",6
Refia:,Refia,#VALUE!,1
"Lann:Whoa, it melted! Thanks, Sizzle!",Lann,"Whoa, it melted! Thanks, Sizzle!",5
Reynn:Thanks indeed. Let's keep going.,Reynn,Thanks indeed. Let's keep going.,5
Reynn:Aaah!,Reynn,Aaah!,1
Lann:What the?!,Lann,What the?!,2
Reynn:Look out!,Reynn,Look out!,2
Reynn:That must have been those nasty Mirages Sherlotta warned us about.,Reynn,That must have been those nasty Mirages Sherlotta warned us about.,11
Lann:We can't seem to imprism them. This'll be tricky...,Lann,We can't seem to imprism them. This'll be tricky...,9
