Original,Character,Dialogue,Wordcount
NPC: The Don's waiting in his room... Ha ha ha...,NPC,The Don's waiting in his room... Ha ha ha...,9
"Kotch: All right, ladies! Line up in front of the Don!",Kotch,"All right, ladies! Line up in front of the Don!",10
"Don Corneo: Hmmm! Good, splendid! Now, let's see... Which girl should I choose? Hmm---hmm---!",Don Corneo,"Hmmm! Good, splendid! Now, let's see... Which girl should I choose? Hmm---hmm---!",12
Don Corneo: This one?,Don Corneo,This one?,2
Don Corneo: Or this one?,Don Corneo,Or this one?,3
"Don Corneo: Woo-hoo, I've made up my mind!! My choice for tonight is......",Don Corneo,"Woo-hoo, I've made up my mind!! My choice for tonight is......",11
Don Corneo: This little beauty!,Don Corneo,This little beauty!,3
"Tifa: Fu, fu, fu... Be nice, Don.",Tifa,"Fu, fu, fu... Be nice, Don.",6
Don Corneo: This slender little girl!,Don Corneo,This slender little girl!,4
"Aeris: Don, you've got great taste.",Aeris,"Don, you've got great taste.",5
Don Corneo: This healthy-looking girl!,Don Corneo,This healthy-looking girl!,3
"Cloud: Wa, wait a sec! I mean, uh, please wait a moment!",Cloud,"Wa, wait a sec! I mean, uh, please wait a moment!",11
Don Corneo: Woo-hoo! I love chickies who play hard-to-get! Yeowza!,Don Corneo,Woo-hoo! I love chickies who play hard-to-get! Yeowza!,8
Don Corneo: You can have the other ones!,Don Corneo,You can have the other ones!,6
"NPCs: Yes, sir! Thank you sir!",NPCs,"Yes, sir! Thank you sir!",5
"Don Corneo: Well then, shall we go my pretty!?",Don Corneo,"Well then, shall we go my pretty!?",7
Scotch: Hey guys! We've got guests. We'll take REAL good care of you.,Scotch,Hey guys! We've got guests. We'll take REAL good care of you.,12
"Scotch: This is all thanks to the big boss, Don Corneo! Heeey!! Three cheers for Don Corneo!!",Scotch,"This is all thanks to the big boss, Don Corneo! Heeey!! Three cheers for Don Corneo!!",16
"Scotch: Heh, heh... Well ladies, are we, uh, all ready?",Scotch,"Heh, heh... Well ladies, are we, uh, all ready?",9
Scotch: ...leer...snicker...,Scotch,...leer...snicker...,1
"NPC: Whoa! Slow down, what's the hurry? Why don't you stick around... We'll treat you real nice!",NPC,"Whoa! Slow down, what's the hurry? Why don't you stick around... We'll treat you real nice!",16
"NPC: Come on, dance with me, beautiful. They say if two people dance together, their hearts will become one, also...",NPC,"Come on, dance with me, beautiful. They say if two people dance together, their hearts will become one, also...",19
"NPC: Hey...you're in pretty good shape. Lookit your tight little bod...... No, it's more like...muscles...",NPC,"Hey...you're in pretty good shape. Lookit your tight little bod...... No, it's more like...muscles...",14
"NPC: Oh your eyes. They seem to...glow. I'm all yours, baby!",NPC,"Oh your eyes. They seem to...glow. I'm all yours, baby!",10
"NPC: Come on, baby! Woo-hoo! I gots ants in my pants wanna do a dance, gotta take a chance and mebbe find romance!",NPC,"Come on, baby! Woo-hoo! I gots ants in my pants wanna do a dance, gotta take a chance and mebbe find romance!",22
Scotch: Hey...what's wrong? You want me to keep you company?,Scotch,Hey...what's wrong? You want me to keep you company?,9
"Cloud: No...I'm flattered, but no thanks. Because...",Cloud,"No...I'm flattered, but no thanks. Because...",6
Scotch: Because......?,Scotch,Because......?,1
Cloud: Because... I ain't INTERESTED in a buncha scrubs like you!!,Cloud,Because... I ain't INTERESTED in a buncha scrubs like you!!,10
Scotch: Wha...a MAN!??? God damn it! You think you can get away with this! Get him! Knock the crap out of him!!,Scotch,Wha...a MAN!??? God damn it! You think you can get away with this! Get him! Knock the crap out of him!!,21
"Scotch: Grr! C'mon, what's the matter with you good for nothings!? All right now, COME ON! I'll show you how it's done!!",Scotch,"Grr! C'mon, what's the matter with you good for nothings!? All right now, COME ON! I'll show you how it's done!!",21
Aeris: No---!! Help!!,Aeris,No---!! Help!!,2
Aeris: No---!!,Aeris,No---!!,1
"Kotch: Ha ha ha... Wait, you...!",Kotch,"Ha ha ha... Wait, you...!",5
Aeris: I'm so sorry!!,Aeris,I'm so sorry!!,3
"Kotch: oh, oh, oh......",Kotch,"oh, oh, oh......",3
"Kotch: heh, heh, heh!!",Kotch,"heh, heh, heh!!",3
Cloud: Aeris!!,Cloud,Aeris!!,1
"Aeris: I told you. I'm used to danger. To tell you the truth, my heart was pounding!",Aeris,"I told you. I'm used to danger. To tell you the truth, my heart was pounding!",16
"Aeris: Ye...yes, you're right... ......let's hurry!",Aeris,"Ye...yes, you're right... ......let's hurry!",5
Kotch: C'mon...just once... I won't tell...I promise! I just wanted to act like I got a a cute girl... Cute!!,Kotch,C'mon...just once... I won't tell...I promise! I just wanted to act like I got a a cute girl... Cute!!,19
Tifa: Cloud!!,Tifa,Cloud!!,1
Cloud: Tifa!!,Cloud,Tifa!!,1
"Tifa: Of course! If you take me lightly, you're gonna pay for it!!",Tifa,"Of course! If you take me lightly, you're gonna pay for it!!",12
"Tifa: Hey, don't you even care about how I am? ......never mind, let's go!",Tifa,"Hey, don't you even care about how I am? ......never mind, let's go!",13
"Don Corneo: Woo-hoo! Come, come, don't be so shy...",Don Corneo,"Woo-hoo! Come, come, don't be so shy...",7
"Tifa: I know...... But you know, Don Corneo, I'd like you to explain something before we start...",Tifa,"I know...... But you know, Don Corneo, I'd like you to explain something before we start...",16
"Don Corneo: Hm? Oh, you mean about THAT? Don't worry. I'm single. There, feel better now?",Don Corneo,"Hm? Oh, you mean about THAT? Don't worry. I'm single. There, feel better now?",14
"Tifa: No...I'm not asking about that...... Wa...wait a minute! No, not yet!!",Tifa,"No...I'm not asking about that...... Wa...wait a minute! No, not yet!!",11
Tifa: Cloud!!,Tifa,Cloud!!,1
Aeris: Ye...yes... But Mr. Don. I'd like you to explain something to me first...,Aeris,Ye...yes... But Mr. Don. I'd like you to explain something to me first...,13
"Don Corneo: Of course, my dear. I'll take you through it slowly, step by step. So come on!",Don Corneo,"Of course, my dear. I'll take you through it slowly, step by step. So come on!",16
"Aeris: No, that's not what I meant! NO, STOP! Just, just wait a second!!",Aeris,"No, that's not what I meant! NO, STOP! Just, just wait a second!!",13
Don Corneo: Come! Come! Aoooooooh!! I can't wait any longer! Here comes papa!!,Don Corneo,Come! Come! Aoooooooh!! I can't wait any longer! Here comes papa!!,11
Aeris: Cloud!!,Aeris,Cloud!!,1
Don Corneo: Wha...what the hell? Who goes there!?,Don Corneo,Wha...what the hell? Who goes there!?,6
"Tifa: You still don't get it do you, Don Corneo?",Tifa,"You still don't get it do you, Don Corneo?",9
"Aeris: I'm sorry, Don.",Aeris,"I'm sorry, Don.",3
Don Corneo: Get what?,Don Corneo,Get what?,2
"Don Corneo: Ahh, we're finally alone... All right, pussycat... Come to daddy!!",Don Corneo,"Ahh, we're finally alone... All right, pussycat... Come to daddy !!",10
Don Corneo: Woo-hoo! Don't be shy. We're all alone now...,Don Corneo,Woo-hoo! Don't be shy. We're all alone now...,8
"Don Corneo: You're so cute, I never get tired of looking at you. Do you...like me, too?",Don Corneo,"You're so cute, I never get tired of looking at you. Do you...like me, too?",15
"Don Corneo: You sure do know how to make a guy feel good! Then, wh...what do you want to DO?",Don Corneo,"You sure do know how to make a guy feel good! Then, wh...what do you want to DO?",18
"Don Corneo: Oh man! I can't stand it! All right, then...... Give me a kiss!! A KISS!!",Don Corneo,"Oh man! I can't stand it! All right, then...... Give me a kiss!! A KISS!!",15
On-screen: Ju---st a minute!!,On-screen,Ju---st a minute!!,3
Don Corneo: Wha...what the hell? Who goes there!?,Don Corneo,Wha...what the hell? Who goes there!?,6
Tifa: Cloud... Were you really......,Tifa,Cloud... Were you really......,4
Don Corneo: A man!? What's goin' on?,Don Corneo,A man!? What's goin' on?,5
Don Corneo: Why? WHY? WHY?,Don Corneo,Why? WHY? WHY?,3
Cloud: Because...,Cloud,Because...,1
Cloud: Because I'm gonna have to use that mouth of yours to give me some information!!,Cloud,Because I'm gonna have to use that mouth of yours to give me some information!!,15
Don Corneo: A man!? You tricked me!! Somebody get in here NOW!!,Don Corneo,A man!? You tricked me!! Somebody get in here NOW!!,10
"Tifa: Unfortunately, no one'll be comin' to help.",Tifa,"Unfortunately, no one'll be comin' to help.",7
Don Corneo: You're the ones from before! Wh...what the hell's going on?,Don Corneo,You're the ones from before! Wh...what the hell's going on?,10
"Don Corneo: You don't like me? There...there isn't someone else, is there?",Don Corneo,"You don't like me? There...there isn't someone else, is there?",10
Don Corneo: No way! Hmm? Barret? That sounds familiar...,Don Corneo,No way! Hmm? Barret? That sounds familiar...,7
"Cloud: You know, he's one of the ones you were trying to find out about. You know,AVALANCHE...?",Cloud,"You know, he's one of the ones you were trying to find out about. You know,AVALANCHE...?",16
"Don Corneo: Oh, yeah, yeah. In Sector 7 in the slum...",Don Corneo,"Oh, yeah, yeah. In Sector 7 in the slum...",9
Don Corneo: ...and how do YOU know that!?,Don Corneo,...and how do YOU know that!?,6
Don Corneo: A man!? You tricked me!! Somebody get in here NOW!!,Don Corneo,A man!? You tricked me!! Somebody get in here NOW!!,10
"Tifa: Unfortunately, no one'll be comin' to help.",Tifa,"Unfortunately, no one'll be comin' to help.",7
Don Corneo: You're the ones from before! Wh...what the hell's going on?,Don Corneo,You're the ones from before! Wh...what the hell's going on?,10
"Tifa: Shut up, we're asking the questions now...",Tifa,"Shut up, we're asking the questions now...",7
Tifa: What did your assistants find out? Talk! If you don't tell us...,Tifa,What did your assistants find out? Talk! If you don't tell us...,12
Cloud: ...I'll chop them off.,Cloud,...I'll chop them off.,4
Don Corneo: No! Not that! I'll talk! I'll tell you everything!,Don Corneo,No! Not that! I'll talk! I'll tell you everything!,9
Tifa: So...talk.,Tifa,So...talk.,1
Don Corneo: ...I made 'em find out where the man with the gun-arm was. But that's what I was ordered to do.,Don Corneo,...I made 'em find out where the man with the gun-arm was. But that's what I was ordered to do.,20
Tifa: By who?,Tifa,By who?,2
"Don Corneo: No--! If I told you that, I'd be killed!",Don Corneo,"No--! If I told you that, I'd be killed!",9
Tifa: Talk! If you don't tell us...,Tifa,Talk! If you don't tell us...,6
Aeris: ...I'll rip them off.,Aeris,...I'll rip them off.,4
"Don Corneo: Waaaaaaaaaaah--! It was Heidegger of Shinra! Heidegger, the head of Public Safety Maintenance!",Don Corneo,"Waaaaaaaaaaah--! It was Heidegger of Shinra! Heidegger, the head of Public Safety Maintenance!",13
Cloud: The head of Public Safety Maintenance!?,Cloud,The head of Public Safety Maintenance!?,6
Tifa: Did you say the Shinra!? What are they up to!? Talk! If you don't tell us...,Tifa,Did you say the Shinra!? What are they up to!? Talk! If you don't tell us...,16
Tifa: ...I'll smash them.,Tifa,...I'll smash them.,3
"Don Corneo: ...You're serious, aren't you... ...ohboy, ohbooy, ohboy. ...I'm not fooling around here either, you know. Shinra's trying to crush a small rebel group called AVALANCHE, and want to infiltrate their hideout. And they're really going to crush them...literally, By breaking the support holding up the plate above them.",Don Corneo,"...You're serious, aren't you... ...ohboy, ohbooy, ohboy. ...I'm not fooling around here either, you know. Shinra's trying to crush a small rebel group called AVALANCHE, and want to infiltrate their hideout. And they're really going to crush them...literally, By breaking the support holding up the plate above them.",48
Tifa: Break the support!?,Tifa,Break the support!?,3
Don Corneo: You know what's going to happen? The plate'll go PING and everything's gonna go BAMMM!! I heard their hideout's in the Sector 7 Slums... I'm just glad it's not here in Sector 6.,Don Corneo,You know what's going to happen? The plate'll go PING and everything's gonna go BAMMM!! I heard their hideout's in the Sector 7 Slums... I'm just glad it's not here in Sector 6.,33
Tifa: They're going to wipe out the Sector 7 Slums!?,Tifa,They're going to wipe out the Sector 7 Slums!?,9
"Tifa: Cloud, will you come with me to Sector 7?",Tifa,"Cloud, will you come with me to Sector 7?",9
"Cloud: Of course, Tifa.",Cloud,"Of course, Tifa.",3
Don Corneo: Just a second!,Don Corneo,Just a second!,3
Cloud: Shut up!,Cloud,Shut up!,2
"Don Corneo: No wait, it'll only take a second. How do you think scum like me feels when they babble on about the truth?",Don Corneo,"No wait, it'll only take a second. How do you think scum like me feels when they babble on about the truth?",22
Don Corneo: Buuzzzzz! Wrong!,Don Corneo,Buuzzzzz! Wrong!,2
Don Corneo: Woo-hoo! Right!,Don Corneo,Woo-hoo! Right!,2
"Don Corneo: Close, but no cigar!",Don Corneo,"Close, but no cigar!",4
President Shinra: How are the preparations going?,President Shinra,How are the preparations going?,5
"Heidegger: Ha, ha, ha!! Smoothly, very smoothly! I assigned the Turks to this.",Heidegger,"Ha, ha, ha!! Smoothly, very smoothly! I assigned the Turks to this.",12
Reeve: President!! Are we really going to do this? Simply destroy a group with only a few members...,Reeve,President!! Are we really going to do this? Simply destroy a group with only a few members...,17
"President Shinra: What's the problem, Reeve? You want out?",President Shinra,"What's the problem, Reeve? You want out?",7
"Reeve: ...No. But, as head of the Urban Development Department, I have been involved in the building and running of Midgar. That's why...",Reeve,"...No. But, as head of the Urban Development Department, I have been involved in the building and running of Midgar. That's why...",22
"Heidegger: Reeve, you should flush those personal problems in the morning!",Heidegger,"Reeve, you should flush those personal problems in the morning!",10
Reeve: The Mayor's against this anyway...,Reeve,The Mayor's against this anyway...,5
Heidegger: Mayor? He just sits in this building all day feeding his face! You still call that a Mayor?,Heidegger,Mayor? He just sits in this building all day feeding his face! You still call that a Mayor?,18
Heidegger: Now if you'll excuse me sir!,Heidegger,Now if you'll excuse me sir!,6
President Shinra: You're tired. Why don't you take a couple of days off and go somewhere.,President Shinra,You're tired. Why don't you take a couple of days off and go somewhere.,14
