Original,Character,Dialogue,Wordcount
Cloud: That's its hearta mako generator.,Cloud,That's its heart—a mako generator.,5
Barret: I'm guessin' we aim for that!,Barret,I'm guessin' we aim for that!,6
Tifa: What are those?,Tifa,What are those?,3
Cloud: More drones.,Cloud,More drones.,2
Tifa: Get out of our way!,Tifa,Get out of our way!,5
Cloud: Bastards.,Cloud,Bastards.,1
Barret: Damn! Think we gotta take these down first.,Barret,Damn! Think we gotta take these down first.,8
Barret: This is where I shine!,Barret,This is where I shine!,5
Barret: That it!?,Barret,That it!?,2
Tifa: Now what?,Tifa,Now what?,2
Cloud: Could be a system error.,Cloud,Could be a system error.,5
Barret: Thing's probably busted!,Barret,Thing's probably busted!,3
Barret: What's it doing now?,Barret,What's it doing now?,4
Tifa: I think,Tifa,I think—,2
Cloud: Get away from the tracks!,Cloud,Get away from the tracks!,5
Cloud: It can electrify the tracks.,Cloud,It can electrify the tracks.,5
Cloud: Watch out for the surge!,Cloud,Watch out for the surge!,5
Barret: Shit! It's still going!,Barret,Shit! It's still going!,4
Tifa: Now what?,Tifa,Now what?,2
Cloud: Destroy the pilot! That'll expose the generator!,Cloud,Destroy the pilot! That'll expose the generator!,7
Cloud: All clear.,Cloud,All clear.,2
Barret: And stay down!,Barret,And stay down!,3
Cloud: Let's go.,Cloud,Let's go.,2
Tifa: Sure.,Tifa,Sure.,1
"Barret: Alright, this way.",Barret,"Alright, this way.",3
Heidegger: This won't do.,Heidegger,This won't do.,3
"Subordinate: Sir, Analytics reports that the feed went down...after an anomaly was registered during the test.",Subordinate,"Sir, Analytics reports that the feed went down...after an anomaly was registered during the test.",15
"Heidegger: An ""anomaly""? Or an excuse for your failure to properly prepare the armor?",Heidegger,"An ""anomaly""? Or an excuse for your failure to properly prepare the armor?",13
Subordinate: N-no sir! All modules were confirmed fully operational! It's far more likelygiven the circumstancesthat the sensors were overloaded.,Subordinate,N-no sir! All modules were confirmed fully operational! It's far more likely—given the circumstances—that the sensors were overloaded.,18
Heidegger: Is that so?,Heidegger,Is that so?,3
Subordinate: All the sensors in Section E are...inoperable.,Subordinate,All the sensors in Section E are...inoperable.,7
Subordinate: The president.,Subordinate,The president.,2
"Heidegger: Yes... Yes... Everything is fine, sir. Better, eventhere's been a development.",Heidegger,"Yes... Yes... Everything is fine, sir. Better, even—there's been a development.",11
"Heidegger: Yes... Understood, sir.",Heidegger,"Yes... Understood, sir.",3
"Heidegger: We know exactly where they were headed. If the armor is intact, then you'd best determine the nature of this anomaly soon. Should you fail to do so... You will deal with our intruders. Personally.",Heidegger,"We know exactly where they were headed. If the armor is intact, then you'd best determine the nature of this anomaly soon. Should you fail to do so... You will deal with our intruders. Personally.",35
Subordinate: ...Y-yessir.,Subordinate,...Y-yessir.,1
Heidegger: Don't worry. I treat my people more than fairly. So don't disappoint me.,Heidegger,Don't worry. I treat my people more than fairly. So don't disappoint me.,13
Barret: The passage is beyond these shipping containers. Let's slip through 'em.,Barret,The passage is beyond these shipping containers. Let's slip through 'em.,11
Barret: Talk about a tight squeeze...,Barret,Talk about a tight squeeze...,5
Tifa: You okay?,Tifa,You okay?,2
Barret: Yeah...,Barret,Yeah...,1
"Tifa: So, you bump into any giant robots like that in Reactor 1?",Tifa,"So, you bump into any giant robots like that in Reactor 1?",12
"Barret: Yeah, except the bastard looked like a scorpion! Speaking of which...what would you say that last one looked like?",Barret,"Yeah, except the bastard looked like a scorpion! Speaking of which...what would you say that last one looked like?",19
Tifa: Huh? Uh... Well...,Tifa,Huh? Uh... Well...,3
Cloud: Looks dead now.,Cloud,Looks dead now.,3
On-screen: Service Tunnel,On-screen,Service Tunnel,2
Barret: Lo and behold.,Barret,Lo and behold.,3
Barret: All aboard...,Barret,All aboard...,2
Barret: Just so you know...it's not gonna get any easier.,Barret,Just so you know...it's not gonna get any easier.,9
Cloud: When did it ever?,Cloud,When did it ever?,4
Barret: Through here and straight on to Reactor 5.,Barret,Through here and straight on to Reactor 5.,8
Tifa: You make it sound so simple...,Tifa,You make it sound so simple...,6
Barret: Only 'cause it is. That there's the reactor support pillar.,Barret,Only 'cause it is. That there's the reactor support pillar.,10
Cloud: So what's the plan?,Cloud,So what's the plan?,4
"Barret: After plan E comes F, G, and then H!",Barret,"After plan E comes F, G, and then H!",9
Cloud: Thought E was the last.,Cloud,Thought E was the last.,5
Tifa: This here is Section F.,Tifa,This here is Section F.,5
Barret: We cut through Section G and head for H.,Barret,We cut through Section G and head for H.,9
Tifa: A cargo platform in H will get us closer to the reactor. Biggs should be somewhere over there.,Tifa,A cargo platform in H will get us closer to the reactor. Biggs should be somewhere over there.,18
Tifa: Looks like the sun's going down on Midgar...,Tifa,Looks like the sun's going down on Midgar...,8
Barret: Right. Double time! We got a date with a reactor.,Barret,Right. Double time! We got a date with a reactor.,10
On-screen: Sector 4 Plate,On-screen,Sector 4 Plate,3
Barret: Nothing but air below us.,Barret,Nothing but air below us.,5
Cloud: Shut up and move.,Cloud,Shut up and move.,4
"Tifa: Just don't look down, okay?",Tifa,"Just don't look down, okay?",5
Barret: Easy for you to say.,Barret,Easy for you to say.,5
"Barret: Section G's through here, huh?",Barret,"Section G's through here, huh?",5
Cloud: This a switch for the lamp?,Cloud,This a switch for the lamp?,6
Tifa: This oughta open it.,Tifa,This oughta open it.,4
Tifa: No good?,Tifa,No good?,2
"Cloud: Needs power, I think.",Cloud,"Needs power, I think.",4
Barret: That looks more like what we need...,Barret,That looks more like what we need...,7
Cloud: Control room.,Cloud,Control room.,2
Tifa: Let's check it out.,Tifa,Let's check it out.,4
Barret: Hey. You see something over there?,Barret,Hey. You see something over there?,6
Tifa: Maybe the gate didn't budge because there's not enough power to spare?,Tifa,Maybe the gate didn't budge because there's not enough power to spare?,12
Barret: Gotta figure this out.,Barret,Gotta figure this out.,4
Tifa: Maybe no one uses that entrance.,Tifa,Maybe no one uses that entrance.,6
Barret: I'm getting the feeling no one's come down here for a long time.,Barret,I'm getting the feeling no one's come down here for a long time.,13
"Tifa: No ""plate inspectors,"" huh.",Tifa,"No ""plate inspectors,"" huh.",4
Announcement: Error. Insufficient power.,Announcement,Error. Insufficient power.,3
Cloud: Of course.,Cloud,Of course.,2
"Tifa: Hey guys, look at this. Instructions for dealing with a power shortage.",Tifa,"Hey guys, look at this. Instructions for dealing with a power shortage.",12
"Cloud: Kill the lights, and we free up power for the gate and other stuff.",Cloud,"Kill the lights, and we free up power for the gate and other stuff.",14
"Tifa: ""Sun lamps""... You think these are the plate suns? The closest thing we have to the real thing.",Tifa,"""Sun lamps""... You think these are the plate suns? The closest thing we have to the real thing.",18
"Barret: Gotta put out a sun just to open a gate, huh?",Barret,"Gotta put out a sun just to open a gate, huh?",11
"Tifa: But if we go through with it, the grounders in Sector 4 will suffer...",Tifa,"But if we go through with it, the grounders in Sector 4 will suffer...",14
Barret: Now or latersun's going out for good once we blow the reactor.,Barret,Now or later—sun's going out for good once we blow the reactor.,12
Tifa: That's true.,Tifa,That's true.,2
Cloud: Let's go.,Cloud,Let's go.,2
Tifa: All these lamps... You'd think they'd be able to balance the load by now though.,Tifa,All these lamps... You'd think they'd be able to balance the load by now though.,15
Barret: Maybe. If the maintenance guys or whoever weren't playing hooky.,Barret,Maybe. If the maintenance guys or whoever weren't playing hooky.,10
"Tifa: The lamps are important, but when you think about how much mako it must take to keep them running...",Tifa,"The lamps are important, but when you think about how much mako it must take to keep them running...",19
"Tifa: That's gotta be one. Man, look at the size of it.",Tifa,"That's gotta be one. Man, look at the size of it.",11
"Barret: That a console I see near the top of that ladder? A, uh, pretty tall ladder too.",Barret,"That a console I see near the top of that ladder? A, uh, pretty tall ladder too.",17
Cloud: I'll go.,Cloud,I'll go.,2
Tifa: Okay. We'll wait down here.,Tifa,Okay. We'll wait down here.,5
Console: Emergency power supply confirmed. Disengaging locking mechanisms.,Console,Emergency power supply confirmed. Disengaging locking mechanisms.,7
Barret: Okay! That's that.,Barret,Okay! That's that.,3
"Tifa: Great job, Cloud!",Tifa,"Great job, Cloud!",3
Barret: Next stop: Section G!,Barret,Next stop Section G!,4
"Tifa: Yep! And after that, Reactor 5!",Tifa,"Yep! And after that, Reactor 5!",6
Tifa: Not again...,Tifa,Not again...,2
"Barret: Great. I'm sure those things'll welcome us just as warmly as before. Tell you what, the rot runs deep in this damn pizza.",Barret,"Great. I'm sure those things'll welcome us just as warmly as before. Tell you what, the rot runs deep in this damn pizza.",23
On-screen: Section G - Middle Level,On-screen,Section G - Middle Level,5
"Barret: Don't mind us, y'alljust passing through!",Barret,"Don't mind us, y'all—just passing through!",6
Cloud: If only.,Cloud,If only.,2
Cloud: No way to cross that.,Cloud,No way to cross that.,5
Tifa: Gotta go where the catwalks take us.,Tifa,Gotta go where the catwalks take us.,7
Tifa: They busted?,Tifa,They busted?,2
"Cloud: Powered down, is my guess.",Cloud,"Powered down, is my guess.",5
"Barret: Lucky us, am I right? One less thing for us to worry about.",Barret,"Lucky us, am I right? One less thing for us to worry about.",13
Barret: Filling the air that we gotta breathe with their shit.,Barret,Filling the air that we gotta breathe with their shit.,10
Tifa: Monsters sure seem to like it. What's up with that?,Tifa,Monsters sure seem to like it. What's up with that?,10
Barret: It's like in the tunnels. They get twisted by the mako. But it all goes back to Shinra.,Barret,It's like in the tunnels. They get twisted by the mako. But it all goes back to Shinra.,18
On-screen: Section G - Lower Level,On-screen,Section G - Lower Level,5
Barret: You know the best way to not get lost is to believe that you're not. Mind over matter.,Barret,You know the best way to not get lost is to believe that you're not. Mind over matter.,18
Tifa: Isn't that from one of Marlene's books?,Tifa,Isn't that from one of Marlene's books?,7
"Barret: Yup, one of her favorites! Loves it when I read it to her before bedtime, doing all the voices.",Barret,"Yup, one of her favorites! Loves it when I read it to her before bedtime, doing all the voices.",19
"Tifa: ""Life in the Endless Maze,"" am I right? (chuckles) I remember.",Tifa,"""Life in the Endless Maze,"" am I right? (chuckles) I remember.",11
Tifa: You okay?,Tifa,You okay?,2
Cloud: Yeah.,Cloud,Yeah.,1
"Barret: Hah. Going for that materia, weren't you?",Barret,"Hah. Going for that materia, weren't you?",7
"Tifa: So close, and yet so far. This path's no good now.",Tifa,"So close, and yet so far. This path's no good now.",11
Barret: I'm sure there's another way to get there.,Barret,I'm sure there's another way to get there.,8
Tifa: Hm... Nothing we can do but search.,Tifa,Hm... Nothing we can do but search.,7
"Barret: And when we find it, we can finally snag that materia.",Barret,"And when we find it, we can finally snag that materia.",11
