Original,Character,Dialogue,Wordcount
"Lightning:She has a bad habit of running off, and she's no stranger to getting caught up in trouble.",Lightning,"She has a bad habit of running off, and she's no stranger to getting caught up in trouble.",18
"Serah:Hey, Pot! Kettle here!",Serah,"Hey, Pot! Kettle here!",4
Serah:Aren't you the one always rushing headfirst into things without even listening to others?,Serah,Aren't you the one always rushing headfirst into things without even listening to others?,14
Lightning:What!? Don't talk like you know!,Lightning,What!? Don't talk like you know!,6
"Lenna:Please calm down, you two.",Lenna,"Please calm down, you two.",5
"Bartz:I guess Lenna and Serah have a lot in common. They both look calm, but when push comes to shove, they're ready to take action.",Bartz,"I guess Lenna and Serah have a lot in common. They both look calm, but when push comes to shove, they're ready to take action.",25
Galuf:Ho ho ho! I suppose that toughness is a hand-me-down from their older sisters.,Galuf,Ho ho ho! I suppose that toughness is a hand-me-down from their older sisters.,14
"Faris:...Is that supposed to be praise, Galuf?",Faris,"...Is that supposed to be praise, Galuf?",7
"Galuf:But of course. Blood will tell, after all. Hohoho!",Galuf,"But of course. Blood will tell, after all. Hohoho!",9
Steiner:Hm... It's so strange...,Steiner,Hm... It's so strange...,4
"Faris:What is, Steiner?",Faris,"What is, Steiner?",3
"Steiner:You and Lady Lenna are sisters, are you not?",Steiner,"You and Lady Lenna are sisters, are you not?",9
"Steiner:Yet one is a pirate, and the other a princess...",Steiner,"Yet one is a pirate, and the other a princess...",10
Steiner:Never have I heard of sisters like that!,Steiner,Never have I heard of sisters like that!,8
Balthier:It's a valid point. How does a princess become a pirate?,Balthier,It's a valid point. How does a princess become a pirate?,11
Steiner:What in the world happened?,Steiner,What in the world happened?,5
Lenna:...Faris and I were separated when we were children.,Lenna,...Faris and I were separated when we were children.,9
Faris:I was lost at sea and found by pirates.,Faris,I was lost at sea and found by pirates.,9
Ashe:I see... So you two didn't grow up together.,Ashe,I see... So you two didn't grow up together.,9
Garnet:How did you two ever find each other again?,Garnet,How did you two ever find each other again?,9
"Lenna:And on that journey, I needed a boat.",Lenna,"And on that journey, I needed a boat.",8
Faris:The boat she wanted was captained by none other than yours truly.,Faris,The boat she wanted was captained by none other than yours truly.,12
Balthier:I can't imagine such a meeting was a mere coincidence. Sounds like fate to me.,Balthier,I can't imagine such a meeting was a mere coincidence. Sounds like fate to me.,15
"Steiner:Princess Lenna, I know you left your home for a noble reason, but you shouldn't have.",Steiner,"Princess Lenna, I know you left your home for a noble reason, but you shouldn't have.",16
Steiner:You are royalty! You must consider your own safety!,Steiner,You are royalty! You must consider your own safety!,9
Steiner:I cannot condone running away and collaborating with brigands under any circumstances!,Steiner,I cannot condone running away and collaborating with brigands under any circumstances!,12
"Garnet:...Are you trying to lecture me, Steiner?",Garnet,"...Are you trying to lecture me, Steiner?",7
"Ashe:There comes a time where everyone needs some help, no matter the source.",Ashe,"There comes a time where everyone needs some help, no matter the source.",13
"Balthier:I much prefer a princess who takes action than one who stays locked up in her tower, crying her eyes out.",Balthier,"I much prefer a princess who takes action than one who stays locked up in her tower, crying her eyes out.",21
Steiner:But what about her people?,Steiner,But what about her people?,5
Steiner:The people want their monarchs to be safe and in good health! Please don't forget that!,Steiner,The people want their monarchs to be safe and in good health! Please don't forget that!,16
Garnet:...He's right. I don't know what to say back...,Garnet,...He's right. I don't know what to say back...,9
Ashe:I am chagrined...,Ashe,I am chagrined...,3
"Steiner:P-please, don't lose such heart!",Steiner,"P-please, don't lose such heart!",5
Faris:Steiner has a point.,Faris,Steiner has a point.,4
"Faris:There are a lot of people waiting for you to return. That's why we need to go back alive, Lenna.",Faris,"There are a lot of people waiting for you to return. That's why we need to go back alive, Lenna.",20
Lenna:Of course. I have no intention otherwise.,Lenna,Of course. I have no intention otherwise.,7
"Lenna:I will keep fighting for this world, and the people of Tycoon!",Lenna,"I will keep fighting for this world, and the people of Tycoon!",12
Balthier:Someone waiting for your return... How nice that must be.,Balthier,Someone waiting for your return... How nice that must be.,10
Galuf:That's the last of the Torsions in the vicinity.,Galuf,That's the last of the Torsions in the vicinity.,9
"Mog:It's all thanks to your hard work, kupo!",Mog,"It's all thanks to your hard work, kupo!",8
"Bartz:Kay, let's move on to our next destination.",Bartz,"Kay, let's move on to our next destination.",8
Yuna:...Hm? Just a moment. I don't see Lenna around.,Yuna,...Hm? Just a moment. I don't see Lenna around.,9
Galuf:Now that you mention it...,Galuf,Now that you mention it...,5
"Bartz:Vivi and Eiko are gone, too. Where'd everyone go?",Bartz,"Vivi and Eiko are gone, too. Where'd everyone go?",9
Eiko:Guys! Sorry to keep you waiting!,Eiko,Guys! Sorry to keep you waiting!,6
Galuf:You're all muddied up? What on earth happened?,Galuf,You're all muddied up? What on earth happened?,8
Vivi:The three of us dug a grave for the dragon.,Vivi,The three of us dug a grave for the dragon.,10
Bartz:A grave for the dragon?,Bartz,A grave for the dragon?,5
Lenna:Yes... I want her to rest in peace.,Lenna,Yes... I want her to rest in peace.,8
Yuna:Is that so...?,Yuna,Is that so...?,3
Yuna:I am certain she's so terribly happy that you were there to send her on.,Yuna,I am certain she's so terribly happy that you were there to send her on.,15
Eiko:We left lots and lots of flower seeds over the grave for her!,Eiko,We left lots and lots of flower seeds over the grave for her!,13
"Galuf:Ho ho ho, wonderful! Lovely flowers are sure to bloom.",Galuf,"Ho ho ho, wonderful! Lovely flowers are sure to bloom.",10
Bartz:Yeah. Let's come back after some time so we can all pay our respects.,Bartz,Yeah. Let's come back after some time so we can all pay our respects.,14
"Lenna:Thank you, everyone...",Lenna,"Thank you, everyone...",3
"Mog:As long as the Torsions persist, incidents like this are bound to happen, kupo...",Mog,"As long as the Torsions persist, incidents like this are bound to happen, kupo...",14
Yuna:Monsters from different worlds will come into conflict after passing through the Torsions...,Yuna,Monsters from different worlds will come into conflict after passing through the Torsions...,13
Galuf:Neither side was ever meant to encounter the other.,Galuf,Neither side was ever meant to encounter the other.,9
Galuf:An unnatural struggle... It's no wonder that poor dragon met such a fate.,Galuf,An unnatural struggle... It's no wonder that poor dragon met such a fate.,13
Lenna:I...want to see all the Torsions closed. I can't bear to see this tragedy repeat itself...,Lenna,I...want to see all the Torsions closed. I can't bear to see this tragedy repeat itself...,16
"Mog:Kupo! Those are the words I hoped to hear, kupo! I can feel the kindness flowing form the light of your will, kupo!",Mog,"Kupo! Those are the words I hoped to hear, kupo! I can feel the kindness flowing form the light of your will, kupo!",23
"Vivi:Let's give it our all, Miss Lenna.",Vivi,"Let's give it our all, Miss Lenna.",7
Eiko:We'll all help!,Eiko,We'll all help!,3
"Bartz:Gosh... Don't take on more than you can handle, hear?",Bartz,"Gosh... Don't take on more than you can handle, hear?",10
"Galuf:Not to worry, Bartz. When they take on too much, we'll be there to lend them a hand.",Galuf,"Not to worry, Bartz. When they take on too much, we'll be there to lend them a hand.",18
Cloud:...You're cornered.,Cloud,...You're cornered.,2
Cloud:So what? Draw your weapon!,Cloud,So what? Draw your weapon!,5
Hope:I can't find Cloud anywhere.,Hope,I can't find Cloud anywhere.,5
Warrior of Light:Have we no hint as to his whereabouts?,Warrior of Light,Have we no hint as to his whereabouts?,8
"Mog:I sense something powerful over that way, kupo! Two somethings, kupo!",Mog,"I sense something powerful over that way, kupo! Two somethings, kupo!",11
Sephiroth:...World order?,Sephiroth,...World order?,2
Sephiroth:Of course... You're the one...,Sephiroth,Of course... You're the one...,5
"Mog:K-kupo!? He's gonna attack us, kupo!",Mog,"K-kupo!? He's gonna attack us, kupo!",6
"Tifa:He's not an opponent to take lightly! Help me out, guys!",Tifa,"He's not an opponent to take lightly! Help me out, guys!",11
Sephiroth:Heh heh... ...That's right. Let me see this.,Sephiroth,Heh heh... ...That's right. Let me see this.,8
Sephiroth:...Now I see.,Sephiroth,...Now I see.,3
"Mog:Kupo! S-stop looking at me, kupo!",Mog,"Kupo! S-stop looking at me, kupo!",6
Cloud:I'm over here!,Cloud,I'm over here!,3
Shadow:Wait! We're not alone... Manikins!,Shadow,Wait! We're not alone... Manikins!,5
"Zidane:Aww, c'mon. The real ones are bad enough.",Zidane,"Aww, c'mon. The real ones are bad enough.",8
Sephiroth:Heh... A copy that was never even a lab rat...,Sephiroth,Heh... A copy that was never even a lab rat...,10
Sephiroth:...Don't make me laugh.,Sephiroth,...Don't make me laugh.,4
Zidane:He's gonna fight the manikins!?,Zidane,He's gonna fight the manikins!?,5
"Shadow:""The enemy of my enemy is my friend,"" eh? Cloud, what say you?",Shadow,"""The enemy of my enemy is my friend,"" eh? Cloud, what say you?",13
Cloud:There's got to be a catch... There's no way we can trust him.,Cloud,There's got to be a catch... There's no way we can trust him.,13
"Mog:Y-yeah, but...!",Mog,"Y-yeah, but...!",2
"Mog:There's no way we can fight Sephiroth and his manikin at the same time, kupo...",Mog,"There's no way we can fight Sephiroth and his manikin at the same time, kupo...",15
Shadow:Hm. Either one alone would leave us in sorry shape.,Shadow,Hm. Either one alone would leave us in sorry shape.,10
"Mog:Desperate times call for desperate measures. We need to take the advantage we can, kupo.",Mog,"Desperate times call for desperate measures. We need to take the advantage we can, kupo.",15
Sephiroth:Heh heh heh... So that's how you lead them.,Sephiroth,Heh heh heh... So that's how you lead them.,9
"Mog:Kupo... What amazing energy, kupo. With that",Mog,"Kupo... What amazing energy, kupo. With that—",7
Sephiroth:Ha ha ha...,Sephiroth,Ha ha ha...,3
Cloud:Sephiroth! We aren't finished!,Cloud,Sephiroth! We aren't finished!,4
